CustomerID,Recency_z,Frequency_z,Monetary_z
12346,1.4619928068665424,-0.9552142636712971,3.706224757964733
12347,-2.0387344178427855,1.0744251947249353,1.4118434147518817
12348,0.37310423556778083,0.3863044476016776,0.7164888979635673
12349,-0.6230859205766931,-0.9552142636712971,0.6987393965706065
12350,1.4245575339360348,-0.9552142636712971,-0.6189621983854184
12352,-0.16402870097223204,1.2468684386726128,0.9807530398031787
12353,1.1135502505032524,-0.9552142636712971,-1.6651527499273053
12354,1.2090862834765006,-0.9552142636712971,0.3113164558828216
12355,1.1490907416248033,-0.9552142636712971,-0.36704268420811037
12356,-0.4870358868672529,0.05960546552681911,1.0721663668593706
12357,-0.22712620679597337,-0.9552142636712971,1.7019399066858607
12358,-2.0387344178427855,-0.36158277709840037,0.3740384337727435
12359,0.1841671134665053,0.3863044476016776,1.7227876382863767
12360,0.10413950578058002,0.05960546552681911,1.0287659987482876
12361,1.3672244617898772,-0.9552142636712971,-1.0671564690505555
12362,-1.8240633918658722,1.5406654655354899,1.5651014060680635
12363,0.6557659603678762,-0.36158277709840037,-0.22129943371320282
12364,-1.2189397565026774,0.3863044476016776,0.46704700299513463
12365,1.377517166470927,-0.36158277709840037,-0.10215028887845773
12367,-1.6575516078937147,-0.9552142636712971,-1.1598371387909876
12370,0.08992556633514363,0.3863044476016776,1.2566421652734494
12371,-0.0015614215275583125,-0.36158277709840037,0.7556305597302234
12372,0.34305147915390505,0.05960546552681911,0.45788031693230635
12373,1.4269530713337628,-0.9552142636712971,-0.5503971036373981
12374,-0.4273072773233673,-0.9552142636712971,0.014569213432003635
12375,-1.0042687305257638,-0.36158277709840037,-0.3703314369566943
12377,1.4364590503135464,-0.36158277709840037,0.6379412195275609
12378,0.7793883005555002,-0.9552142636712971,1.3542073887996635
12379,0.4388506943278125,-0.36158277709840037,0.12359606366152379
12380,-0.5187942651860693,0.3863044476016776,1.0472877014532698
12381,-1.5215015741842748,0.6532369520997158,0.7374686644943922
12383,1.0409714714796316,0.6532369520997158,0.7397268167020714
12384,-0.3205241028950956,-0.36158277709840037,-0.1748377549559442
12386,1.4888861411471739,-0.36158277709840037,-0.47313765675183966
12388,-0.7443590504544844,0.8789251688960832,1.0634175830938146
12390,0.4206495661775393,-0.9552142636712971,-0.22441181957312184
12391,-0.5187942651860693,-0.9552142636712971,-0.36447309084331814
12393,0.34305147915390505,0.3863044476016776,0.6154038255602785
12394,0.25643735030730064,-0.36158277709840037,0.44207651285188015
12395,-0.6230859205766931,1.7852452398084835,1.1286985619116345
12397,-0.16402870097223204,-0.36158277709840037,0.9496558259970194
12398,0.014486707924192927,-0.9552142636712971,0.6416134543810285
12399,0.713941584421926,0.3863044476016776,0.3325607801137388
12401,1.4075699228848029,-0.9552142636712971,-1.7078072928636299
12402,1.4551152534945606,-0.9552142636712971,-0.9308178627087745
12403,0.07543561088562381,-0.9552142636712971,-0.42377598287166746
12405,0.8804533683940834,-0.9552142636712971,0.677120982579744
12406,-0.5187942651860693,-0.36158277709840037,1.2268539460183403
12407,0.07543561088562381,0.6532369520997158,0.6760654289288013
12408,-0.22712620679597337,0.6532369520997158,1.0936799659258933
12409,0.4113797667403285,0.05960546552681911,2.1621025298577052
12410,1.4221542814287025,-0.36158277709840037,-0.04030417596826455
12412,0.37310423556778083,0.05960546552681911,0.4130775800748041
12413,0.2901066368625376,0.05960546552681911,0.030623016638625752
12414,1.159430989184945,0.05960546552681911,-0.20646794127708337
12415,-0.45657413660453583,2.555485194733606,4.089098374110385
12417,-1.8240633918658722,1.4011241767997944,1.2794980930562325
12418,0.6756660532493783,-0.9552142636712971,-0.06916989777932067
12420,0.25643735030730064,-0.9552142636712971,-0.1545875985631307
12421,-0.7443590504544844,0.3863044476016776,0.08031000401391507
12422,0.5551626080798789,0.05960546552681911,0.07687759907379185
12423,-2.341296235524383,1.2468684386726128,0.7434762130804798
12424,0.947038466531095,-0.36158277709840037,0.7002800118056387
12425,0.4019933629965244,-0.9552142636712971,0.05038553761574995
12426,1.0800489471232713,-0.9552142636712971,-0.17829073280906488
12427,-0.5187942651860693,0.05960546552681911,0.09856248472331577
12428,-0.3991450951625692,1.4011241767997944,1.8992969159058872
12429,-1.1403187642352037,0.3863044476016776,1.3012682759116085
12430,-0.034731738315937795,-0.9552142636712971,-0.829464565979797
12431,-0.16402870097223204,2.0892449239230517,1.7369930526265709
12432,-0.034731738315937795,0.6532369520997158,1.539293440827608
12433,-2.341296235524383,1.0744251947249353,2.312374494395109
12434,0.4653461139941349,-0.36158277709840037,0.07942373231402836
12435,0.4206495661775393,-0.36158277709840037,1.8865457882306857
12436,0.5853165797205673,-0.9552142636712971,-0.28565887820099856
12437,-2.0387344178427855,2.3408466559766334,1.5221510552931017
12438,-0.8377569465536066,-0.36158277709840037,1.0987006688136651
12441,1.5501371094479746,-0.9552142636712971,-1.1383638579490016
12442,-1.8240633918658722,-0.9552142636712971,-1.1451816212962531
12444,-0.5519645819744484,0.6532369520997158,1.530783526827956
12445,-0.5187942651860693,-0.9552142636712971,-1.346240439811394
12446,0.1841671134665053,-0.9552142636712971,0.2524450660535599
12447,1.2435087462334857,-0.9552142636712971,-0.33805700465566124
12448,-0.01796228521349842,-0.9552142636712971,-0.38441824177326844
12449,-0.5187942651860693,0.3863044476016776,1.3657597290185814
12450,0.9144883541766984,-0.36158277709840037,-1.0345886043910615
12451,-1.0042687305257638,0.6532369520997158,2.000427015405755
12452,-0.7017069128441668,-0.36158277709840037,-0.41846965616616627
12453,0.8018323761266101,-0.9552142636712971,-0.024697891109965342
12454,0.1584332095908674,-0.9552142636712971,1.2527422431063182
12455,0.35320414268627925,0.8789251688960832,0.9682264080370704
12456,-0.01796228521349842,0.05960546552681911,1.1703613836689284
12457,0.27905148268373375,1.0744251947249353,0.9341100757580035
12458,0.33275877447285523,-0.36158277709840037,0.2076844517316884
12461,0.5396160195399382,-0.36158277709840037,0.09960062264437398
12462,-0.6230859205766931,-0.36158277709840037,0.38855131856680264
12463,0.11808774849594178,0.3863044476016776,0.4859917548726788
12464,-1.0691974256329595,1.2468684386726128,0.40341403614296034
12465,-0.7017069128441668,-0.36158277709840037,0.013777749739524194
12468,1.0529110743320027,-0.36158277709840037,0.00012473612184735194
12471,-2.0387344178427855,3.057582165231702,2.625249452019385
12472,-0.24940276429285124,1.0744251947249353,1.747302480200784
12473,-0.3205241028950956,0.6532369520997158,1.340186781127612
12474,-0.7017069128441668,2.3408466559766334,1.8390382073521288
12475,0.13178004565621987,-0.9552142636712971,-0.0066095171974866395
12476,-0.7443590504544844,1.6680566812978321,1.7763251211331248
12477,-0.4870358868672529,0.8789251688960832,2.3030377818079186
12478,-1.6575516078937147,-0.9552142636712971,-0.0545652630664476
12479,-1.0042687305257638,-0.9552142636712971,-0.25778886391203626
12480,-0.3458217546340572,0.3863044476016776,1.1951121560599653
12481,-0.4870358868672529,1.5406654655354899,1.6195030550056135
12483,-0.7017069128441668,1.2468684386726128,0.9740442699675274
12484,-0.22712620679597337,0.8789251688960832,1.4534806785672074
12488,-1.0691974256329595,0.05960546552681911,0.4582597898679214
12489,1.4844706888644472,-0.9552142636712971,-0.617706500507175
12490,-1.5215015741842748,1.5406654655354899,1.5937445921209492
12491,-0.10585307691818215,-0.9552142636712971,-0.3653172090054558
12492,0.24486798276817118,-0.36158277709840037,-0.8086976915884774
12493,0.9605652887470136,-0.36158277709840037,-0.412649520223437
12494,-0.7443590504544844,1.0744251947249353,0.4254295343613574
12497,0.4388506943278125,-0.9552142636712971,0.2841372092920022
12498,-0.5519645819744484,0.05960546552681911,-0.46959260834554395
12500,-0.4870358868672529,1.6680566812978321,1.4021587855506257
12501,1.4866816808776484,-0.9552142636712971,0.8660781925111207
12502,0.5551626080798789,0.6532369520997158,1.295624115459096
12504,-0.6613614517492411,-0.36158277709840037,-0.32885018910030966
12506,1.2122820453568492,-0.9552142636712971,-1.815467394505634
12507,0.8018323761266101,0.05960546552681911,0.4620141428394087
12508,-0.3991450951625692,-0.36158277709840037,-0.48033526871404103
12509,1.3594106808800466,-0.9552142636712971,-1.125035609242059
12510,0.8499916181313663,-0.36158277709840037,0.23664222922313888
12512,0.27905148268373375,-0.36158277709840037,-1.3193051534239273
12513,0.6756660532493783,-0.9552142636712971,-0.13900484397347065
12514,1.3135171700007557,-0.9552142636712971,0.2645356836304083
12515,1.5211946184651242,-0.9552142636712971,-0.5098987363103309
12516,0.4019933629965244,-0.36158277709840037,0.46641736330780037
12517,-0.3458217546340572,0.6532369520997158,0.9797373027611741
12518,-2.341296235524383,0.6532369520997158,0.8237493345739658
12519,0.25643735030730064,-0.9552142636712971,-0.6038369814309682
12520,0.4113797667403285,0.6532369520997158,1.0204204316638081
12521,0.8499916181313663,-0.9552142636712971,-0.15552704905103903
12522,-0.10585307691818215,-0.36158277709840037,-1.055494543010651
12523,-0.6230859205766931,1.6680566812978321,0.7131784115012184
12524,-1.1403187642352037,1.2468684386726128,1.4436161113928094
12526,-2.341296235524383,0.05960546552681911,0.4691985420645199
12527,0.4388506943278125,0.05960546552681911,-0.5857354569530433
12528,-1.1403187642352037,0.8789251688960832,0.7745676718357009
12530,0.20904305891646366,0.3863044476016776,0.6544443414905045
12531,-0.7895977045488505,-0.9552142636712971,-1.3961787095947469
12532,-0.2960560335189878,-0.9552142636712971,-0.5831925485883639
12534,0.7850629230241704,-0.9552142636712971,0.31848302431804065
12535,0.5237386278211207,-0.36158277709840037,-0.014365200866982829
12536,-0.034731738315937795,0.05960546552681911,2.264971793972307
12538,-0.3205241028950956,-0.9552142636712971,-0.5518122741861892
12539,-0.5187942651860693,0.3863044476016776,1.6155190951980414
12540,-0.5866782483482139,2.2616881678707283,2.313822002431498
12541,-0.2960560335189878,0.05960546552681911,0.23551754178613066
12544,-0.16402870097223204,-0.9552142636712971,-0.5329699304567975
12545,0.37310423556778083,-0.36158277709840037,0.25092172471768454
12546,0.03019695679125805,-0.36158277709840037,0.369563324492453
12547,1.0913839892534942,-0.36158277709840037,-0.9958785967789591
12548,0.9605652887470136,-0.9552142636712971,-1.6121720306369167
12550,0.4113797667403285,-0.9552142636712971,0.22216751832047393
12551,1.531660558029954,-0.9552142636712971,-1.1640610737017731
12552,-0.10585307691818215,-0.36158277709840037,-0.40522076861839035
12553,-1.2189397565026774,1.5406654655354899,1.2888507907475228
12556,0.07543561088562381,-0.36158277709840037,-0.15020934289216176
12557,-0.7443590504544844,0.6532369520997158,2.2254587704592783
12558,-1.2189397565026774,-0.9552142636712971,-0.7886354110256866
12559,1.4269530713337628,-0.36158277709840037,-0.2074566279498166
12560,-1.5215015741842748,0.05960546552681911,0.8530074772499495
12561,1.4075699228848029,-0.9552142636712971,-0.8856246840295833
12562,-1.2189397565026774,1.0744251947249353,1.3078845435797184
12564,1.2966211442140112,-0.9552142636712971,-0.3713728223638086
12565,1.3723885603136328,-0.9552142636712971,-1.2754073885051618
12566,0.473972906706051,-0.9552142636712971,-0.5790775863164191
12567,-0.4870358868672529,1.5406654655354899,2.0319818409246184
12569,-2.0387344178427855,3.1491166813065026,1.3769018880435406
12571,-0.0874272207859269,-0.36158277709840037,-0.26929945944638073
12572,-1.1403187642352037,-0.36158277709840037,0.2666718969755185
12573,1.1928988969078893,-0.9552142636712971,-1.1999643279822598
12574,1.438816743455106,-0.9552142636712971,-0.9563157944965346
12576,-0.16402870097223204,0.6532369520997158,0.46869743928922003
12577,-0.18447406918565573,0.05960546552681911,-0.08207766789572965
12578,-0.5519645819744484,-0.36158277709840037,1.0673674461554665
12579,0.4019933629965244,-0.9552142636712971,-0.4005227063705265
12580,1.2556424974565452,-0.9552142636712971,-0.44635439668417864
12581,-0.0874272207859269,-0.9552142636712971,-1.0352686824300297
12582,1.231174428080437,-0.36158277709840037,-0.2820028815806039
12583,-1.8240633918658722,2.0892449239230517,1.8287944359875945
12584,-1.6575516078937147,1.4011241767997944,0.9256286896210822
12585,1.2154641792133722,-0.36158277709840037,0.817234228034746
12586,-0.7017069128441668,-0.9552142636712971,-1.0383563395589723
12587,-1.2189397565026774,-0.9552142636712971,-1.2858687665492403
12588,-0.10585307691818215,-0.9552142636712971,-0.9692859351619778
12589,-0.3205241028950956,-0.36158277709840037,-0.09561576936557838
12590,1.1386051930976016,-0.36158277709840037,2.0702083662907786
12591,1.4411670107791992,-0.9552142636712971,-0.37843806959251713
12592,0.5237386278211207,-0.36158277709840037,-0.405619573454457
12593,0.6490128893147309,0.05960546552681911,-0.44178714100724836
12594,-0.12474545964177015,1.5406654655354899,1.2087051831950588
12596,0.08992556633514363,-0.36158277709840037,-0.13128796342446425
12597,-0.6230859205766931,0.3863044476016776,1.3140582990651055
12598,-1.0691974256329595,1.2468684386726128,1.1298696828023684
12599,-0.3205241028950956,1.0744251947249353,0.27608368361396024
12600,-0.3205241028950956,1.5406654655354899,1.009720042176787
12601,1.060765981162014,0.6532369520997158,-0.18605327777077962
12602,0.19670874076341505,-0.9552142636712971,-1.237358990424227
12603,-0.5187942651860693,-0.9552142636712971,0.010571763269336171
12604,0.4113797667403285,-0.36158277709840037,-0.8363532979745728
12607,0.20904305891646366,-0.9552142636712971,0.6138505364415088
12609,0.4019933629965244,0.05960546552681911,0.3454986618829194
12610,-0.4870358868672529,0.6532369520997158,0.8400629464122383
12611,0.10413950578058002,-0.9552142636712971,0.3910389294435013
12612,0.36322052473557237,-0.9552142636712971,-0.0281308108748349
12613,0.17141108902445348,0.6532369520997158,1.2101709020215274
12614,1.3435332891612286,-0.9552142636712971,-0.6648371810356335
12615,-2.0387344178427855,0.3863044476016776,0.9095006506874251
12616,0.5474298004497687,-0.36158277709840037,-0.01775371182545604
12617,-0.3205241028950956,-0.9552142636712971,-0.5703754709752629
12618,-0.5187942651860693,-0.9552142636712971,-1.1214147397216754
12619,-0.7443590504544844,1.4011241767997944,1.2777837368625273
12620,-0.7895977045488505,0.05960546552681911,0.48281207504284246
12621,-2.0387344178427855,2.487376384667096,2.330814831907079
12622,1.2090862834765006,-0.9552142636712971,-1.1090675527049298
12623,1.3381648540746935,-0.9552142636712971,-0.6916595328698703
12624,0.6283790606233428,-0.36158277709840037,-0.10245985097566626
12625,1.1421167725593575,-0.36158277709840037,1.0352377957998666
12626,-0.4870358868672529,1.4011241767997944,1.753133270046495
12627,-1.0042687305257638,1.0744251947249353,1.4423406615184884
12628,-1.6575516078937147,0.05960546552681911,0.05979281284103987
12630,-1.0691974256329595,-0.36158277709840037,0.4410767060647239
12631,0.17141108902445348,-0.9552142636712971,-0.10324048231312816
12633,0.19670874076341505,0.3863044476016776,0.864093393302042
12635,0.5075160485126933,-0.36158277709840037,0.667203255794761
12637,0.2901066368625376,1.2468684386726128,1.6777812919733293
12638,-0.22712620679597337,-0.9552142636712971,-0.06548465131532073
12639,1.231174428080437,-0.9552142636712971,-0.3222102527880335
12640,-0.45657413660453583,0.05960546552681911,0.37846144254828973
12641,0.6886439326829644,-0.9552142636712971,-1.0839971451100219
12642,-0.4273072773233673,0.05960546552681911,0.2610775350552163
12643,0.7679079316757323,0.8789251688960832,1.210232707400804
12644,0.7793883005555002,-0.9552142636712971,-0.3356954698449314
12645,-0.20549543839914314,0.3863044476016776,0.7066725330066623
12646,-1.5215015741842748,-0.36158277709840037,0.48728485507222985
12647,-0.5187942651860693,1.7852452398084835,1.2953999056249081
12648,0.9097202276752518,-0.9552142636712971,-0.6587066874923994
12649,0.6353205921544528,0.05960546552681911,-0.12458702629763863
12650,-1.8240633918658722,-0.9552142636712971,-0.667756349563465
12651,1.4822531262858296,-0.9552142636712971,-1.4702139163920411
12652,1.4733163816448338,-0.9552142636712971,0.18435275820485045
12653,0.8804533683940834,-0.36158277709840037,0.8807669965290039
12654,-1.0042687305257638,0.6532369520997158,-0.15248777549078432
12656,-0.7017069128441668,0.6532369520997158,1.3626023244559318
12657,-1.0042687305257638,0.3863044476016776,0.6452591365626177
12658,-0.6230859205766931,-0.9552142636712971,-0.04868655880502341
12659,-0.2960560335189878,-0.9552142636712971,-1.6418170835948476
12660,-1.0042687305257638,-0.9552142636712971,-0.8651669449769888
12662,-2.341296235524383,1.6680566812978321,1.322061931231597
12664,-1.2189397565026774,1.4011241767997944,1.5109066225723375
12665,1.4597073249619175,-0.9552142636712971,-1.9362818489030633
12667,0.1841671134665053,-0.9552142636712971,-0.12890291737916415
12668,-0.9445401209818783,0.3863044476016776,1.3132087985479117
12669,0.8903370792262918,0.05960546552681911,1.0528755729760793
12670,-1.0691974256329595,0.6532369520997158,1.1227293868173827
12672,1.4710653716164896,-0.9552142636712971,-0.9297656845500962
12673,-1.5215015741842748,-0.36158277709840037,-0.14130337357347567
12674,-0.10585307691818215,0.3863044476016776,0.7896832639298593
12676,-0.4273072773233673,0.8789251688960832,0.4780394813302063
12678,-0.05188672966437577,1.7852452398084835,2.531904554905547
12679,0.19670874076341505,0.3863044476016776,0.33568654936640885
12680,-2.341296235524383,0.3863044476016776,0.13338741844247395
12681,-0.7895977045488505,2.6205659263872656,2.3364797343788113
12682,-1.6575516078937147,3.104064653121168,2.2449318052135583
12683,-1.6575516078937147,2.0892449239230517,1.9496487161763918
12684,-1.2189397565026774,1.0744251947249353,0.906873387300382
12685,-0.3458217546340572,0.8789251688960832,1.086638953554829
12686,1.5602075626728675,-0.9552142636712971,-1.6639166225634117
12688,0.68218320610311,-0.9552142636712971,1.5095911800609843
12689,-0.3991450951625692,-0.36158277709840037,0.4263918734728842
12690,1.120795057494147,-0.9552142636712971,-0.4989967052241673
12691,-0.3458217546340572,0.8789251688960832,0.2785574085895417
12693,0.7621008264266822,0.3863044476016776,0.12700938976420428
12694,0.32232211121924903,-0.36158277709840037,0.13967816718554554
12695,-1.3068305482073614,0.3863044476016776,-0.179149505569981
12697,-0.3205241028950956,0.05960546552681911,0.2161835951458183
12700,-1.2189397565026774,0.3863044476016776,1.5203150835867847
12701,0.4206495661775393,-0.36158277709840037,0.07107401362782247
12702,-0.5866782483482139,-0.9552142636712971,-0.9543251271018672
12703,0.33275877447285523,-0.9552142636712971,-0.7497166063147832
12704,-1.3068305482073614,1.2468684386726128,0.9265427184002536
12705,-0.7895977045488505,1.4011241767997944,1.7823530000168837
12707,1.3800683117199994,-0.9552142636712971,-0.15059082156693002
12708,-0.2960560335189878,1.5406654655354899,1.043808205272225
12709,-0.7895977045488505,2.0892449239230517,2.0598435729093714
12710,0.5628161034647609,0.05960546552681911,0.36097954485600275
12712,-0.3205241028950956,1.8937448980941993,1.427575596739764
12713,-2.341296235524383,-0.9552142636712971,0.12014930234094606
12714,-1.1403187642352037,0.6532369520997158,1.4822156023904471
12715,0.6283790606233428,-0.9552142636712971,-0.5741093029340186
12716,-1.6575516078937147,-0.36158277709840037,0.29201195888525233
12717,0.8903370792262918,-0.36158277709840037,0.27485163594768175
12718,0.33275877447285523,-0.9552142636712971,-0.8876165979298706
12719,-1.5215015741842748,-0.36158277709840037,-0.09774283817448268
12720,-1.8240633918658722,2.8000649690066,1.645419335471754
12721,-0.24940276429285124,0.8789251688960832,1.0269931446878309
12722,0.4653461139941349,0.3863044476016776,0.24872679673699616
12723,-1.6575516078937147,0.6532369520997158,-0.0047562868878700554
12724,-1.5215015741842748,0.3863044476016776,0.27518293635582614
12725,1.558204315138142,-0.9552142636712971,-0.42359049687457534
12726,-0.3458217546340572,1.0744251947249353,1.0127911451813856
12727,-1.0042687305257638,1.0744251947249353,1.3486503437811344
12728,0.33275877447285523,0.3863044476016776,0.10862698400809094
12729,0.68218320610311,-0.9552142636712971,-0.3781577545775461
12731,-0.45657413660453583,1.7852452398084835,2.5871178891329136
12732,1.0206375359937399,-0.9552142636712971,-0.8942590562468646
12733,1.2154641792133722,-0.9552142636712971,-0.5093820915777268
12734,1.5211946184651242,-0.9552142636712971,-1.4955073588296892
12735,1.4364590503135464,-0.36158277709840037,0.05280384720282605
12736,1.4777981324055245,-0.9552142636712971,-0.9018706543176591
12738,1.5602075626728675,-0.9552142636712971,-1.2259344708589914
12739,0.4019933629965244,-0.36158277709840037,0.2609050165257573
12740,0.25643735030730064,-0.9552142636712971,-0.42396151214089295
12743,0.8018323761266101,-0.36158277709840037,-0.22935028377030986
12744,0.10413950578058002,1.0744251947249353,2.6815824901828744
12747,-2.0387344178427855,1.6680566812978321,1.390532111656962
12748,-2.341296235524383,5.858534554336304,3.047670870402575
12749,-1.6575516078937147,0.6532369520997158,1.3703577950098713
